P (mbar)	T (K)	logP(mbar)	T (experiment)	P(experiment)																											
mbar	K		K	mbar																											
230.674718872007	2.97318836457189	2.363			2.97318836457189																										
231.206479017559	2.97471078901005	2.364			2.97471078901005																										
231.739464996848	2.97623432138784	2.365			2.97623432138784																										
232.273679635711	2.97775896248022	2.366			2.97775896248022																										
232.809125766501	2.97928471306322	2.367			2.97928471306322																										
233.3458062281	2.98081157391394	2.368			2.98081157391394																										
233.883723865936	2.98233954581058	2.369			2.98233954581058																										
234.422881531992	2.98386862953239	2.37			2.98386862953239																										
234.963282084831	2.9853988258597	2.371			2.9853988258597																										
235.504928389601	2.98693013557393	2.372			2.98693013557393																										
236.047823318058	2.98846255945759	2.373			2.98846255945759																										
236.591969748576	2.98999609829426	2.374			2.98999609829426																										
237.137370566166	2.99153075286865	2.375			2.99153075286865																										
237.684028662488	2.99306652396653	2.376			2.99306652396653																										
238.231946935869	2.99460341237478	2.377			2.99460341237478																										
238.781128291318	2.99614141888138	2.378			2.99614141888138																										
239.331575640539	2.99768054427541	2.379			2.99768054427541																										
239.883291901949	2.99922078934708	2.38			2.99922078934708																										
240.436280000693	3.00076215488768	2.381			3.00076215488768																										
240.99054286866	3.00230464168963	2.382			3.00230464168963																										
241.546083444494	3.00384825054647	2.383			3.00384825054647																										
242.102904673618	3.00539298225285	2.384			3.00539298225285																										
242.661009508241	3.00693883760455	2.385			3.00693883760455																										
243.220400907382	3.00848581739847	2.386			3.00848581739847																										
243.781081836875	3.01003392243264	2.387			3.01003392243264																										
244.343055269397	3.01158315350623	2.388			3.01158315350623																										
244.906324184474	3.01313351141955	2.389			3.01313351141955																										
245.470891568503	3.01468499697403	2.39			3.01468499697403																										
246.036760414763	3.01623761097225	2.391			3.01623761097225																										
246.603933723434	3.01779135421795	2.392			3.01779135421795																										
247.172414501613	3.01934622751599	2.393			3.01934622751599																										
247.742205763329	3.0209022316724	2.394			3.0209022316724																										
248.313310529557	3.02245936749436	2.395			3.02245936749436																										
248.885731828239	3.02401763579021	2.396			3.02401763579021																										
249.459472694295	3.02557703736946	2.397			3.02557703736946																										
250.034536169643	3.02713757304276	2.398			3.02713757304276																										
250.610925303211	3.02869924362194	2.399			3.02869924362194																										
251.188643150958	3.03026204992	2.4			3.03026204992																										
251.767692775885	3.03182599275112	2.401			3.03182599275112																										
252.348077248058	3.03339107293065	2.402			3.03339107293065																										
252.929799644614	3.03495729127513	2.403			3.03495729127513																										
253.512863049791	3.03652464860225	2.404			3.03652464860225																										
254.09727055493	3.03809314573093	2.405			3.03809314573093																										
254.683025258504	3.03966278348124	2.406			3.03966278348124																										
255.270130266125	3.04123356267449	2.407			3.04123356267449																										
255.858588690565	3.04280548413313	2.408			3.04280548413313																										
256.448403651772	3.04437854868086	2.409			3.04437854868086																										
257.039578276886	3.04595275714254	2.41			3.04595275714254																										
257.632115700258	3.04752811034427	2.411			3.04752811034427																										
258.22601906346	3.04910460911333	2.412			3.04910460911333																										
258.821291515309	3.05068225427823	2.413			3.05068225427823																										
259.417936211882	3.0522610466687	2.414			3.0522610466687																										
260.015956316527	3.05384098711566	2.415			3.05384098711566																										
260.61535499989	3.0554220764513	2.416			3.0554220764513																										
261.216135439921	3.05700431550897	2.417			3.05700431550897																										
261.818300821899	3.05858770512331	2.418			3.05858770512331																										
262.421854338444	3.06017224613016	2.419			3.06017224613016																										
263.026799189538	3.06175793936659	2.42			3.06175793936659																										
263.633138582538	3.06334478567092	2.421			3.06334478567092																										
264.240875732195	3.06493278588272	2.422			3.06493278588272																										
264.85001386067	3.06652194084278	2.423			3.06652194084278																										
265.460556197554	3.06811225139317	2.424			3.06811225139317																										
266.072505979881	3.06970371837717	2.425			3.06970371837717																										
266.685866452148	3.07129634263934	2.426			3.07129634263934																										
267.300640866331	3.07289012502551	2.427			3.07289012502551																										
267.916832481903	3.07448506638274	2.428			3.07448506638274																										
268.534444565851	3.07608116755938	2.429			3.07608116755938																										
269.153480392692	3.07767842940502	2.43			3.07767842940502																										
269.773943244492	3.07927685277055	2.431			3.07927685277055																										
270.395836410884	3.08087643850812	2.432			3.08087643850812																										
271.019163189084	3.08247718747116	2.433			3.08247718747116																										
271.643926883908	3.08407910051436	2.434			3.08407910051436																										
272.270130807791	3.08568217849374	2.435			3.08568217849374																										
272.897778280804	3.08728642226657	2.436			3.08728642226657																										
273.526872630671	3.08889183269141	2.437			3.08889183269141																										
274.157417192788	3.09049841062814	2.438			3.09049841062814																										
274.78941531024	3.09210615693792	2.439			3.09210615693792																										
275.422870333817	3.0937150724832	2.44			3.0937150724832																										
276.057785622034	3.09532515812777	2.441			3.09532515812777																										
276.694164541151	3.09693641473668	2.442			3.09693641473668																										
277.332010465184	3.09854884317633	2.443			3.09854884317633																										
277.971326775929	3.1001624443144	2.444			3.1001624443144																										
278.612116862977	3.10177721901993	2.445			3.10177721901993																										
279.254384123734	3.10339316816325	2.446			3.10339316816325																										
279.898131963436	3.105010292616	2.447			3.105010292616																										
280.543363795171	3.1066285932512	2.448			3.1066285932512																										
281.190083039894	3.10824807094315	2.449			3.10824807094315																										
281.838293126445	3.1098687265675	2.45			3.1098687265675																										
282.487997491571	3.11149056100125	2.451			3.11149056100125																										
283.139199579938	3.11311357512273	2.452			3.11311357512273																										
283.791902844156	3.11473776981161	2.453			3.11473776981161																										
284.446110744792	3.11636314594892	2.454			3.11636314594892																										
285.101826750391	3.11798970441703	2.455			3.11798970441703																										
285.759054337495	3.11961744609968	2.456			3.11961744609968																										
286.417796990658	3.12124637188194	2.457			3.12124637188194																										
287.078058202469	3.12287648265027	2.458			3.12287648265027																										
287.739841473567	3.12450777929248	2.459			3.12450777929248																										
288.403150312661	3.12614026269775	2.46			3.12614026269775																										
289.067988236547	3.12777393375663	2.461			3.12777393375663																										
289.734358770132	3.12940879336105	2.462			3.12940879336105																										
290.402265446445	3.13104484240433	2.463			3.13104484240433																										
291.071711806661	3.13268208178113	2.464			3.13268208178113																										
291.742701400117	3.13432051238755	2.465			3.13432051238755																										
292.415237784334	3.13596013512104	2.466			3.13596013512104																										
293.089324525032	3.13760095088045	2.467			3.13760095088045																										
293.764965196153	3.13924296056604	2.468			3.13924296056604																										
294.442163379876	3.14088616507944	2.469			3.14088616507944																										
295.120922666639	3.14253056532373	2.47			3.14253056532373																										
295.801246655155	3.14417616220334	2.471			3.14417616220334																										
296.483138952434	3.14582295662415	2.472			3.14582295662415																										
297.166603173803	3.14747094949344	2.473			3.14747094949344																										
297.851642942919	3.1491201417199	2.474			3.1491201417199																										
298.538261891796	3.15077053421365	2.475			3.15077053421365																										
299.226463660819	3.15242212788623	2.476			3.15242212788623																										
299.916251898765	3.1540749236506	2.477			3.1540749236506																										
300.607630262823	3.15572892242116	2.478			3.15572892242116																										
301.300602418612	3.15738412511374	2.479			3.15738412511374																										
301.995172040202	3.1590405326456	2.48			3.1590405326456																										
302.69134281013	3.16069814593546	2.481			3.16069814593546																										
303.389118419427	3.16235696590346	2.482			3.16235696590346																										
304.088502567628	3.16401699347121	2.483			3.16401699347121																										
304.789498962798	3.16567822956175	2.484			3.16567822956175																										
305.492111321551	3.16734067509959	2.485			3.16734067509959																										
306.196343369068	3.16900433101071	2.486			3.16900433101071																										
306.902198839116	3.17066919822251	2.487			3.17066919822251																										
307.609681474071	3.17233527766389	2.488			3.17233527766389																										
308.318795024935	3.17400257026522	2.489			3.17400257026522																										
309.029543251359	3.17567107695832	2.49			3.17567107695832																										
309.741929921658	3.17734079867651	2.491			3.17734079867651																										
310.455958812836	3.17901173635456	2.492			3.17901173635456																										
311.171633710602	3.18068389092876	2.493			3.18068389092876																										
311.888958409394	3.18235726333687	2.494			3.18235726333687																										
312.607936712396	3.18403185451811	2.495			3.18403185451811																										
313.328572431559	3.18570766541325	2.496			3.18570766541325																										
314.050869387622	3.18738469696452	2.497			3.18738469696452																										
314.774831410132	3.18906295011565	2.498			3.18906295011565																										
315.500462337463	3.1907424258119	2.499			3.1907424258119																										
316.227766016838	3.192423125	2.5			3.192423125																										
316.956746304349	3.19410504862823	2.501			3.19410504862823																										
317.687407064977	3.19578819764637	2.502			3.19578819764637																										
318.419752172613	3.19747257300571	2.503			3.19747257300571																										
319.153785510076	3.19915817565907	2.504			3.19915817565907																										
319.88951096914	3.2008450065608	2.505			3.2008450065608																										
320.626932450546	3.20253306666677	2.506			3.20253306666677																										
321.366053864032	3.20422235693439	2.507			3.20422235693439																										
322.106879128343	3.2059128783226	2.508			3.2059128783226																										
322.849412171263	3.20760463179189	2.509			3.20760463179189																										
323.593656929628	3.20929761830429	2.51			3.20929761830429																										
324.339617349349	3.21099183882338	2.511			3.21099183882338																										
325.087297385434	3.21268729431427	2.512			3.21268729431427																										
325.836701002009	3.21438398574366	2.513			3.21438398574366																										
326.587832172336	3.21608191407978	2.514			3.21608191407978																										
327.340694878838	3.21778108029244	2.515			3.21778108029244																										
328.095293113119	3.21948148535301	2.516			3.21948148535301																										
328.851630875983	3.22118313023442	2.517			3.22118313023442																										
329.609712177458	3.22288601591119	2.518			3.22288601591119																										
330.369541036815	3.22459014335939	2.519			3.22459014335939																										
331.131121482591	3.22629551355671	2.52			3.22629551355671																										
331.89445755261	3.22800212748238	2.521			3.22800212748238																										
332.659553294004	3.22970998611726	2.522			3.22970998611726																										
333.426412763235	3.23141909044376	2.523			3.23141909044376																										
334.195040026114	3.23312944144592	2.524			3.23312944144592																										
334.965439157828	3.23484104010936	2.525			3.23484104010936																										
335.737614242955	3.2365538874213	2.526			3.2365538874213																										
336.511569375491	3.23826798437058	2.527			3.23826798437058																										
337.287308658869	3.23998333194764	2.528			3.23998333194764																										
338.064836205982	3.24169993114453	2.529			3.24169993114453																										
338.844156139202	3.24341778295492	2.53			3.24341778295492																										
339.625272590409	3.24513688837412	2.531			3.24513688837412																										
340.408189701001	3.24685724839903	2.532			3.24685724839903																										
341.192911621928	3.24857886402819	2.533			3.24857886402819																										
341.979442513709	3.2503017362618	2.534			3.2503017362618																										
342.76778654645	3.25202586610166	2.535			3.25202586610166																										
343.557947899875	3.25375125455122	2.536			3.25375125455122																										
344.349930763338	3.25547790261557	2.537			3.25547790261557																										
345.143739335856	3.25720581130146	2.538			3.25720581130146																										
345.939377826122	3.25893498161728	2.539			3.25893498161728																										
346.736850452532	3.26066541457307	2.54			3.26066541457307																										
347.536161443206	3.26239711118055	2.541			3.26239711118055																										
348.337315036012	3.26413007245307	2.542			3.26413007245307																										
349.140315478586	3.26586429940566	2.543			3.26586429940566																										
349.945167028357	3.26759979305503	2.544			3.26759979305503																										
350.751873952568	3.26933655441955	2.545			3.26933655441955																										
351.560440528298	3.27107458451927	2.546			3.27107458451927																										
352.370871042487	3.27281388437592	2.547			3.27281388437592																										
353.183169791957	3.2745544550129	2.548			3.2745544550129																										
353.997341083435	3.27629629745533	2.549			3.27629629745533																										
354.813389233575	3.27803941273	2.55			3.27803941273																										
355.631318568985	3.2797838018654	2.551			3.2797838018654																										
356.451133426244	3.28152946589171	2.552			3.28152946589171																										
357.272838151929	3.28327640584082	2.553			3.28327640584082																										
358.096437102636	3.28502462274634	2.554			3.28502462274634																										
358.921934645005	3.28677411764358	2.555			3.28677411764358																										
359.749335155742	3.28852489156954	2.556			3.28852489156954																										
360.578643021642	3.29027694556299	2.557			3.29027694556299																										
361.409862639613	3.29203028066439	2.558			3.29203028066439																										
362.242998416699	3.29378489791591	2.559			3.29378489791591																										
363.078054770101	3.29554079836148	2.56			3.29554079836148																										
363.915036127207	3.29729798304675	2.561			3.29729798304675																										
364.753946925608	3.29905645301911	2.562			3.29905645301911																										
365.594791613125	3.3008162093277	2.563			3.3008162093277																										
366.437574647833	3.30257725302339	2.564			3.30257725302339																										
367.282300498085	3.3043395851588	2.565			3.3043395851588																										
368.128973642531	3.3061032067883	2.566			3.3061032067883																										
368.97759857015	3.30786811896805	2.567			3.30786811896805																										
369.828179780266	3.30963432275591	2.568			3.30963432275591																										
370.680721782576	3.31140181921156	2.569			3.31140181921156																										
371.535229097172	3.31317060939643	2.57			3.31317060939643																										
372.391706254569	3.31494069437369	2.571			3.31494069437369																										
373.250157795721	3.31671207520834	2.572			3.31671207520834																										
374.110588272053	3.31848475296713	2.573			3.31848475296713																										
374.973002245483	3.32025872871858	2.574			3.32025872871858																										
375.837404288444	3.32203400353303	2.575			3.32203400353303																										
376.703798983909	3.32381057848258	2.576			3.32381057848258																										
377.572190925416	3.32558845464115	2.577			3.32558845464115																										
378.442584717093	3.32736763308445	2.578			3.32736763308445																										
379.314984973682	3.32914811488999	2.579			3.32914811488999																										
380.189396320561	3.33092990113708	2.58			3.33092990113708																										
381.065823393773	3.33271299290686	2.581			3.33271299290686																										
381.944270840046	3.33449739128226	2.582			3.33449739128226																										
382.824743316823	3.33628309734806	2.583			3.33628309734806																										
383.707245492279	3.33807011219083	2.584			3.33807011219083																										
384.591782045354	3.33985843689898	2.585			3.33985843689898																										
385.478357665772	3.34164807256275	2.586			3.34164807256275																										
386.366977054069	3.34343902027423	2.587			3.34343902027423																										
387.257644921617	3.34523128112731	2.588			3.34523128112731																										
388.150365990648	3.34702485621776	2.589			3.34702485621776																										
389.04514499428	3.34881974664317	2.59			3.34881974664317																										
389.941986676544	3.350615953503	2.591			3.350615953503																										
390.840895792402	3.35241347789854	2.592			3.35241347789854																										
391.741877107783	3.35421232093296	2.593			3.35421232093296																										
392.6449353996	3.35601248371129	2.594			3.35601248371129																										
393.550075455778	3.3578139673404	2.595			3.3578139673404																										
394.457302075279	3.35961677292906	2.596			3.35961677292906																										
395.366620068128	3.36142090158791	2.597			3.36142090158791																										
396.278034255439	3.36322635442943	2.598			3.36322635442943																										
397.191549469441	3.36503313256804	2.599			3.36503313256804																										
398.107170553497	3.36684123712	2.6			3.36684123712																										
399.024902362142	3.36865066920348	2.601			3.36865066920348																										
399.944749761097	3.37046142993853	2.602			3.37046142993853																										
400.866717627303	3.37227352044711	2.603			3.37227352044711																										
401.79081084894	3.37408694185309	2.604			3.37408694185309																										
402.717034325459	3.37590169528221	2.605			3.37590169528221																										
403.645392967605	3.37771778186215	2.606			3.37771778186215																										
404.575891697443	3.3795352027225	2.607			3.3795352027225																										
405.508535448384	3.38135395899476	2.608			3.38135395899476																										
406.443329165213	3.38317405181234	2.609			3.38317405181234																										
407.380277804113	3.3849954823106	2.61			3.3849954823106																										
408.319386332692	3.38681825162682	2.611			3.38681825162682																										
409.260659730011	3.38864236090021	2.612			3.38864236090021																										
410.204102986607	3.39046781127191	2.613			3.39046781127191																										
411.149721104522	3.39229460388501	2.614			3.39229460388501																										
412.09751909733	3.39412273988456	2.615			3.39412273988456																										
413.047501990161	3.39595222041753	2.616			3.39595222041753																										
413.99967481973	3.39778304663286	2.617			3.39778304663286																										
414.954042634363	3.39961521968145	2.618			3.39961521968145																										
415.910610494022	3.40144874071615	2.619			3.40144874071615																										
416.869383470335	3.40328361089178	2.62			3.40328361089178																										
417.830366646622	3.40511983136515	2.621			3.40511983136515																										
418.793565117918	3.40695740329501	2.622			3.40695740329501																										
419.758983991008	3.40879632784211	2.623			3.40879632784211																										
420.726628384444	3.41063660616918	2.624			3.41063660616918																										
421.696503428582	3.41247823944092	2.625			3.41247823944092																										
422.668614265603	3.41432122882403	2.626			3.41432122882403																										
423.642966049541	3.41616557548723	2.627			3.41616557548723																										
424.619563946313	3.41801128060118	2.628			3.41801128060118																										
425.598413133743	3.4198583453386	2.629			3.4198583453386																										
426.579518801593	3.42170677087418	2.63			3.42170677087418																										
427.562886151586	3.42355655838464	2.631			3.42355655838464																										
428.54852039744	3.42540770904871	2.632			3.42540770904871																										
429.536426764887	3.42726022404713	2.633			3.42726022404713																										
430.526610491711	3.42911410456266	2.634			3.42911410456266																										
431.519076827765	3.43096935178011	2.635			3.43096935178011																										
432.513831035009	3.4328259668863	2.636			3.4328259668863																										
433.510878387529	3.43468395107009	2.637			3.43468395107009																										
434.510224171571	3.43654330552238	2.638			3.43654330552238																										
435.511873685568	3.43840403143612	2.639			3.43840403143612																										
436.515832240166	3.4402661300063	2.64			3.4402661300063																										
437.522105158252	3.44212960242996	2.641			3.44212960242996																										
438.530697774986	3.4439944499062	2.642			3.4439944499062																										
439.541615437824	3.44586067363618	2.643			3.44586067363618																										
440.554863506553	3.44772827482312	2.644			3.44772827482312																										
441.570447353313	3.44959725467231	2.645			3.44959725467231																										
442.588372362626	3.45146761439111	2.646			3.45146761439111																										
443.608643931432	3.45333935518897	2.647			3.45333935518897																										
444.631267469109	3.4552124782774	2.648			3.4552124782774																										
445.656248397503	3.45708698487002	2.649			3.45708698487002																										
446.683592150963	3.4589628761825	2.65			3.4589628761825																										
447.713304176362	3.46084015343264	2.651			3.46084015343264																										
448.745389933132	3.46271881784033	2.652			3.46271881784033																										
449.779854893288	3.46459887062755	2.653			3.46459887062755																										
450.81670454146	3.46648031301839	2.654			3.46648031301839																										
451.855944374922	3.46836314623905	2.655			3.46836314623905																										
452.897579903621	3.47024737151785	2.656			3.47024737151785																										
453.941616650203	3.47213299008523	2.657			3.47213299008523																										
454.988060150049	3.47402000317372	2.658			3.47402000317372																										
456.036915951296	3.47590841201803	2.659			3.47590841201803																										
457.088189614875	3.47779821785497	2.66			3.47779821785497																										
458.141886714533	3.47968942192348	2.661			3.47968942192348																										
459.198012836869	3.48158202546465	2.662			3.48158202546465																										
460.256573581356	3.48347602972171	2.663			3.48347602972171																										
461.31757456038	3.48537143594004	2.664			3.48537143594004																										
462.38102139926	3.48726824536718	2.665			3.48726824536718																										
463.446919736288	3.48916645925281	2.666			3.48916645925281																										
464.515275222749	3.49106607884877	2.667			3.49106607884877																										
465.586093522959	3.49296710540909	2.668			3.49296710540909																										
466.659380314289	3.49486954018994	2.669			3.49486954018994																										
467.735141287198	3.49677338444968	2.67			3.49677338444968																										
468.813382145265	3.49867863944884	2.671			3.49867863944884																										
469.894108605216	3.50058530645014	2.672			3.50058530645014																										
470.977326396953	3.50249338671847	2.673			3.50249338671847																										
472.06304126359	3.50440288152092	2.674			3.50440288152092																										
473.15125896148	3.50631379212678	2.675			3.50631379212678																										
474.241985260245	3.50822611980753	2.676			3.50822611980753																										
475.335225942805	3.51013986583686	2.677			3.51013986583686																										
476.430986805416	3.51205503149067	2.678			3.51205503149067																										
477.529273657691	3.51397161804705	2.679			3.51397161804705																										
478.630092322639	3.51588962678633	2.68			3.51588962678633																										
479.733448636689	3.51780905899104	2.681			3.51780905899104																										
480.839348449729	3.51972991594597	2.682			3.51972991594597																										
481.947797625127	3.52165219893809	2.683			3.52165219893809																										
483.058802039773	3.52357590925665	2.684			3.52357590925665																										
484.172367584099	3.5255010481931	2.685			3.5255010481931																										
485.288500162121	3.52742761704114	2.686			3.52742761704114																										
486.407205691461	3.52935561709674	2.687			3.52935561709674																										
487.528490103387	3.53128504965811	2.688			3.53128504965811																										
488.652359342834	3.53321591602568	2.689			3.53321591602568																										
489.778819368446	3.53514821750218	2.69			3.53514821750218																										
490.907876152603	3.53708195539259	2.691			3.53708195539259																										
492.039535681451	3.53901713100417	2.692			3.53901713100417																										
493.173803954936	3.54095374564642	2.693			3.54095374564642																										
494.310686986835	3.54289180063115	2.694			3.54289180063115																										
495.45019080479	3.54483129727242	2.695			3.54483129727242																										
496.592321450336	3.54677223688662	2.696			3.54677223688662																										
497.737084978936	3.54871462079238	2.697			3.54871462079238																										
498.884487460012	3.55065845031065	2.698			3.55065845031065																										
500.034534976978	3.55260372676468	2.699			3.55260372676468																										
501.187233627272	3.55455045148	2.7			3.55455045148																										
502.342589522387	3.55649862578448	2.701			3.55649862578448																										
503.500608787905	3.55844825100827	2.702			3.55844825100827																										
504.661297563528	3.56039932848386	2.703			3.56039932848386																										
505.824662003114	3.56235185954605	2.704			3.56235185954605																										
506.990708274704	3.56430584553195	2.705			3.56430584553195																										
508.15944256056	3.56626128778103	2.706			3.56626128778103																										
509.330871057195	3.56821818763507	2.707			3.56821818763507																										
510.504999975406	3.57017654643818	2.708			3.57017654643818																										
511.681835540308	3.57213636553685	2.709			3.57213636553685																										
512.861383991365	3.57409764627987	2.71			3.57409764627987																										
514.043651582426	3.57606039001842	2.711			3.57606039001842																										
515.228644581757	3.57802459810601	2.712			3.57802459810601																										
516.416369272071	3.57999027189851	2.713			3.57999027189851																										
517.606831950568	3.58195741275417	2.714			3.58195741275417																										
518.800038928961	3.58392602203361	2.715			3.58392602203361																										
519.995996533516	3.58589610109979	2.716			3.58589610109979																										
521.194711105081	3.58786765131809	2.717			3.58786765131809																										
522.39618899912	3.58984067405624	2.718			3.58984067405624																										
523.60043658575	3.59181517068438	2.719			3.59181517068438																										
524.807460249773	3.59379114257502	2.72			3.59379114257502																										
526.017266390706	3.59576859110308	2.721			3.59576859110308																										
527.229861422823	3.59774751764587	2.722			3.59774751764587																										
528.44525177518	3.59972792358311	2.723			3.59972792358311																										
529.663443891658	3.60170981029693	2.724			3.60170981029693																										
530.884444230988	3.60369317917186	2.725			3.60369317917186																										
532.108259266794	3.60567803159486	2.726			3.60567803159486																										
533.334895487621	3.60766436895531	2.727			3.60766436895531																										
534.564359396972	3.60965219264503	2.728			3.60965219264503																										
535.796657513342	3.61164150405823	2.729			3.61164150405823																										
537.031796370253	3.61363230459161	2.73			3.61363230459161																										
538.269782516288	3.61562459564425	2.731			3.61562459564425																										
539.510622515128	3.61761837861774	2.732			3.61761837861774																										
540.754322945581	3.61961365491605	2.733			3.61961365491605																										
542.000890401624	3.62161042594566	2.734			3.62161042594566																										
543.250331492433	3.6236086931155	2.735			3.6236086931155																										
544.502652842421	3.62560845783691	2.736			3.62560845783691																										
545.757861091271	3.62760972152376	2.737			3.62760972152376																										
547.015962893972	3.62961248559237	2.738			3.62961248559237																										
548.276964920854	3.63161675146152	2.739			3.63161675146152																										
549.540873857625	3.63362252055249	2.74			3.63362252055249																										
550.807696405404	3.63562979428904	2.741			3.63562979428904																										
552.077439280757	3.63763857409741	2.742			3.63763857409741																										
553.350109215737	3.63964886140635	2.743			3.63964886140635																										
554.625712957911	3.6416606576471	2.744			3.6416606576471																										
555.904257270404	3.6436739642534	2.745			3.6436739642534																										
557.18574893193	3.6456887826615	2.746			3.6456887826615																										
558.470194736831	3.64770511431017	2.747			3.64770511431017																										
559.75760149511	3.64972296064069	2.748			3.64972296064069																										
561.047976032471	3.65174232309686	2.749			3.65174232309686																										
562.341325190349	3.653763203125	2.75			3.653763203125																										
563.637655825954	3.65578560217398	2.751			3.65578560217398																										
564.936974812302	3.65780952169519	2.752			3.65780952169519																										
566.239289038253	3.65983496314257	2.753			3.65983496314257																										
567.544605408547	3.66186192797258	2.754			3.66186192797258																										
568.852930843841	3.66389041764426	2.755			3.66389041764426																										
570.164272280747	3.66592043361919	2.756			3.66592043361919																										
571.478636671867	3.66795197736151	2.757			3.66795197736151																										
572.796030985829	3.66998505033791	2.758			3.66998505033791																										
574.116462207327	3.67201965401767	2.759			3.67201965401767																										
575.439937337157	3.67405578987262	2.76			3.67405578987262																										
576.766463392251	3.67609345937718	2.761			3.67609345937718																										
578.096047405718	3.67813266400835	2.762			3.67813266400835																										
579.428696426881	3.68017340524571	2.763			3.68017340524571																										
580.764417521312	3.68221568457144	2.764			3.68221568457144																										
582.103217770872	3.6842595034703	2.765			3.6842595034703																										
583.445104273745	3.68630486342965	2.766			3.68630486342965																										
584.790084144481	3.68835176593949	2.767			3.68835176593949																										
586.138164514029	3.69040021249237	2.768			3.69040021249237																										
587.489352529777	3.6924502045835	2.769			3.6924502045835																										
588.843655355589	3.6945017437107	2.77			3.6945017437107																										
590.201080171844	3.69655483137439	2.771			3.69655483137439																										
591.561634175474	3.69860946907764	2.772			3.69860946907764																										
592.92532458	3.70066565832616	2.773			3.70066565832616																										
594.292158615573	3.70272340062825	2.774			3.70272340062825																										
595.66214352901	3.7047826974949	2.775			3.7047826974949																										
597.035286583837	3.70684355043974	2.776			3.70684355043974																										
598.41159506032	3.70890596097902	2.777			3.70890596097902																										
599.791076255509	3.71096993063168	2.778			3.71096993063168																										
601.173737483278	3.7130354609193	2.779			3.7130354609193																										
602.559586074358	3.71510255336613	2.78			3.71510255336613																										
603.94862937638	3.71717120949909	2.781			3.71717120949909																										
605.340874753914	3.71924143084778	2.782			3.71924143084778																										
606.736329588505	3.72131321894446	2.783			3.72131321894446																										
608.135001278718	3.7233865753241	2.784			3.7233865753241																										
609.536897240169	3.72546150152435	2.785			3.72546150152435																										
610.942024905572	3.72753799908553	2.786			3.72753799908553																										
612.350391724773	3.72961606955069	2.787			3.72961606955069																										
613.762005164794	3.73169571446557	2.788			3.73169571446557																										
615.176872709868	3.7337769353786	2.789			3.7337769353786																										
616.595001861482	3.73585973384095	2.79			3.73585973384095																										
618.016400138416	3.73794411140648	2.791			3.73794411140648																										
619.441075076781	3.74003006963181	2.792			3.74003006963181																										
620.869034230064	3.74211761007625	2.793			3.74211761007625																										
622.30028516916	3.74420673430184	2.794			3.74420673430184																										
623.734835482419	3.74629744387338	2.795			3.74629744387338																										
625.172692775686	3.7483897403584	2.796			3.7483897403584																										
626.613864672336	3.75048362532717	2.797			3.75048362532717																										
628.058358813318	3.75257910035272	2.798			3.75257910035272																										
629.506182857197	3.75467616701081	2.799			3.75467616701081																										
630.957344480193	3.75677482688	2.8			3.75677482688																										
632.41185137622	3.75887508154158	2.801			3.75887508154158																										
633.869711256927	3.76097693257962	2.802			3.76097693257962																										
635.330931851744	3.76308038158096	2.803			3.76308038158096																										
636.795520907915	3.76518543013523	2.804			3.76518543013523																										
638.263486190549	3.76729207983483	2.805			3.76729207983483																										
639.734835482648	3.76940033227497	2.806			3.76940033227497																										
641.209576585161	3.77151018905361	2.807			3.77151018905361																										
642.687717317019	3.77362165177156	2.808			3.77362165177156																										
644.169265515177	3.77573472203239	2.809			3.77573472203239																										
645.654229034656	3.77784940144251	2.81			3.77784940144251																										
647.142615748583	3.7799656916111	2.811			3.7799656916111																										
648.634433548238	3.78208359415021	2.812			3.78208359415021																										
650.129690343091	3.78420311067468	2.813			3.78420311067468																										
651.628394060843	3.78632424280217	2.814			3.78632424280217																										
653.130552647472	3.78844699215319	2.815			3.78844699215319																										
654.636174067275	3.79057136035108	2.816			3.79057136035108																										
656.145266302906	3.79269734902202	2.817			3.79269734902202																										
657.657837355421	3.79482495979502	2.818			3.79482495979502																										
659.173895244321	3.79695419430198	2.819			3.79695419430198																										
660.693448007596	3.79908505417762	2.82			3.79908505417762																										
662.216503701762	3.80121754105954	2.821			3.80121754105954																										
663.743070401909	3.80335165658819	2.822			3.80335165658819																										
665.273156201741	3.80548740240689	2.823			3.80548740240689																										
666.806769213622	3.80762478016185	2.824			3.80762478016185																										
668.343917568615	3.80976379150217	2.825			3.80976379150217																										
669.884609416526	3.81190443807979	2.826			3.81190443807979																										
671.428852925952	3.81404672154958	2.827			3.81404672154958																										
672.976656284318	3.8161906435693	2.828			3.8161906435693																										
674.528027697922	3.81833620579958	2.829			3.81833620579958																										
676.082975391982	3.82048340990399	2.83			3.82048340990399																										
677.641507610675	3.82263225754898	2.831			3.82263225754898																										
679.203632617184	3.82478275040394	2.832			3.82478275040394																										
680.769358693742	3.82693489014117	2.833			3.82693489014117																										
682.33869414167	3.82908867843588	2.834			3.82908867843588																										
683.911647281429	3.83124411696622	2.835			3.83124411696622																										
685.488226452661	3.83340120741327	2.836			3.83340120741327																										
687.068440014232	3.83555995146106	2.837			3.83555995146106																										
688.652296344276	3.83772035079655	2.838			3.83772035079655																										
690.239803840242	3.83988240710966	2.839			3.83988240710966																										
691.830970918936	3.84204612209324	2.84			3.84204612209324																										
693.425806016569	3.84421149744313	2.841			3.84421149744313																										
695.024317588797	3.84637853485811	2.842			3.84637853485811																										
696.626514110769	3.84854723603994	2.843			3.84854723603994																										
